id,number_of_conversations,longest_conversation,longest_conversation_days,average_conversation_length,average_conversation_length_days,median_conversation_length,median_conversation_length_days,number_of_one_message_conversations,ghostings_after_initial_message,birthday,age_filter_min,age_filter_max,city_name,country,created_date,education,gender,interested_in,gender_filter,instagram,spotify,job,school,agr_total_likes,agr_total_passes,agr_total_matches,agr_total_app_opens,agr_total_messages_sent,agr_total_messages_recieved,active_till,days_active
6bd87fe2095b62f211da610ef579a5d0,163,178,29.89033564814815,7.552147239263804,1.257040019313793,2,0.000601851851851,57,4,1998-03-02,19,24,Seattle,Washington,2020-12-20 22:15:56.557,1,0.0,1.0,1.0,0,1.0,Software Engineer,,10147,12002,109.0,3737.0,1233,884,2021-07-11,203.0
6bf5eaa5271795a2b96e82938a6135d5,56,74,106.34640046296296,9.75,7.429396908068782,3,0.6914930555555551,16,0,1997-02-06,19,26,,,2018-11-07 10:45:43.519,1,0.0,1.0,1.0,0,1.0,,,4038,20044,90.0,1097.0,548,500,2021-08-27,1024.0
6c02b88d05327486f59302f205515aa3,547,151,421.47706018518517,4.844606946983546,1.577256563579118,1,0.0,253,22,2000-04-20,18,45,Canton,GA,2019-02-06 04:33:57.584,1,0.0,2.0,2.0,0,1.0,,Georgia State University,39562,97551,608.0,7888.0,2692,1925,2021-09-05,942.0
6c52e08c0a920a57a084c86d87a9066f,130,378,101.22898148148148,15.86923076923077,2.80906891025641,2,0.005046296296296,36,15,1992-12-13,21,26,København,Danmark,2020-03-20 18:34:35.730,1,0.0,1.0,1.0,1,1.0,App Developer,,54683,37236,626.0,13561.0,2066,1657,2020-11-03,228.0
6c73b0892147c245d3aaa95dce174a04,162,71,178.94341435185186,5.037037037037037,5.064830604138087,1,0.0,65,17,2000-09-06,18,22,,,2019-03-18 18:41:21.580,1,0.0,1.0,1.0,0,0.0,,,9330,73333,766.0,9390.0,816,724,2021-04-04,748.0
6cae6910cc00f0f18a8123f74fc4d14f,23,40,4.560231481481481,5.173913043478261,0.6579966787439611,2,0.0006597222222220001,9,0,1995-12-13,20,37,Mississauga,ON,2020-10-02 14:31:45.522,1,0.0,1.0,1.0,0,0.0,Civil Engineer,,5241,8042,49.0,1276.0,119,80,2020-11-30,59.0
6ccffaff307121aee75e2e6c19d53e22,215,44,3.998472222222222,2.897674418604651,0.07303326873385001,1,0.0,40,105,1998-07-12,22,30,Toronto,ON,2020-09-02 20:53:24.516,1,1.0,2.0,2.0,0,1.0,Research Assistant,York University,794,6517,429.0,1195.0,641,1286,2021-03-26,205.0
6cd9971ad619af9b89d536d2ed4623f0,6,9,1.503171296296296,3.333333333333333,0.535189043209876,3,0.347696759259259,2,0,1997-05-02,18,30,,,2018-08-25 10:55:54.270,1,0.0,1.0,1.0,0,0.0,,,474,7877,8.0,326.0,20,14,2019-06-10,289.0
6d172ab71f6eeef43aa3ab44c4d62370,4,4,0.45005787037037004,1.75,0.11251446759259201,1,0.0,3,0,1996-05-16,18,1000,Swindon,United Kingdom,2020-02-29 00:48:46.916,1,0.0,1.0,1.0,1,1.0,,,6026,8342,16.0,877.0,7,4,2020-09-18,202.0
6d23ee63ff54b91c848f57b9da5586ae,20,1220,74.55962962962963,87.75,12.693594907407409,11,3.1103125,4,1,1989-08-18,20,40,,,2021-01-19 13:10:25.811,1,0.0,1.0,1.0,0,0.0,,,2451,9630,36.0,1178.0,1755,1860,2021-07-06,168.0
6d5d248e2f4d651613eb1b13f4d1e20b,45,22,15.895543981481481,2.177777777777777,0.7373348765432091,1,0.0,11,22,1996-08-26,25,29,Helsinki,Uusimaa,2021-06-13 19:02:33.385,1,1.0,0.0,0.0,0,0.0,Technology Strategy Analyst,,331,3497,,,101,163,2021-09-07,86.0
6e0b48e3c46e6c27e01227b908e44449,7,10,0.9341550925925921,2.571428571428571,0.258019179894179,1,0.0,4,1,1993-06-05,19,30,Washington,DC,2021-01-18 20:51:30.082,1,0.0,1.0,1.0,1,0.0,,,4718,4783,15.0,572.0,18,15,2021-04-19,91.0
6e44326de993a40e45268937de72d0b8,21,11,0.430902777777777,0.6190476190476191,0.020644841269841,0,0.0,0,19,1998-03-22,18,24,Celle,Germany,2020-01-27 02:00:25.901,1,0.0,1.0,1.0,0,1.0,,,27506,28991,286.0,6206.0,14,38,2021-04-15,444.0
6e4e15e49bacb7c95af50673553f171c,11,59,1.010543981481481,6.090909090909091,0.11479166666666601,1,0.0,3,5,1988-02-12,28,45,,,2020-12-17 12:29:21.161,1,1.0,0.0,0.0,0,0.0,,,33,1606,26.0,166.0,67,102,2021-01-16,30.0
6ea6aaad5be271c433d83b1a1959cde6,0,0,0.0,0.0,0.0,0,0.0,0,0,1995-10-11,18,35,Esbjerg,Denmark,2019-12-30 09:48:39.719,1,0.0,1.0,1.0,0,0.0,,,164,421,1.0,1259.0,0,0,2021-11-01,672.0
6f7c13cc245212978f219a4615cc1aad,521,110,515.5373842592593,3.773512476007677,4.497510840975329,1,0.0,101,233,1998-06-03,22,40,,,2017-10-12 16:53:52.661,0,0.0,0.0,0.0,1,1.0,,,12130,45789,2283.0,6309.0,1991,2437,2021-03-28,1263.0
6f8d4b4d6a07344e0ba1f5020f110cf7,144,200,33.41525462962963,8.04861111111111,1.453428980195473,2,0.048564814814814006,65,0,1993-08-09,25,34,County Galway,Ireland,2017-09-27 15:44:17.986,1,0.0,1.0,1.0,0,0.0,IT Helpdesk Engineer,GMIT,46722,37536,438.0,12729.0,1180,1234,2021-10-17,1481.0
6f96289a756b0cdd48f4d45894633a6b,295,87,200.98105324074075,5.7593220338983055,3.459879668863778,2,0.00024305555555500003,131,7,1989-08-15,21,48,Long Beach,CA,2019-06-16 18:53:38.653,1,0.0,1.0,1.0,1,0.0,Software Engineer,"California State University, San Bernardino",16320,19796,489.0,7347.0,1871,1667,2021-03-11,634.0
6fbbc0195b3d48568cc1cd1b7c70c6cc,7,28,30.18111111111111,10.428571428571429,6.538409391534392,7,0.124004629629629,2,0,1995-03-18,21,31,Haapajärvi,Finland,2021-03-20 17:35:38.466,1,0.0,1.0,1.0,0,0.0,,,324,4850,5.0,152.0,76,91,2021-07-20,122.0
700cebfed8a35ec02410b2fb595f8cf0,35,52,12.427002314814814,6.657142857142857,1.3386283068783071,2,0.007557870370370001,14,1,1988-05-18,26,36,,,2021-08-02 00:03:34.053,1,0.0,1.0,1.0,0,0.0,Boss par intérim,"University of California, Los Angeles",797,9162,,,234,289,2021-09-03,32.0
703bd2a713157be3ee868b6c70ca0b62,186,127,102.73361111111112,7.811827956989247,1.049349362803664,1,0.0,16,87,1994-02-03,27,36,New York,NY,2020-04-25 19:18:27.190,1,1.0,0.0,0.0,0,1.0,Licensed Real Estate Salesperon,Washington University in St Louis,1078,24210,332.0,3303.0,1454,1354,2021-10-10,533.0
7060673d6a49675f985a98f463bb0350,0,0,0.0,0.0,0.0,0,0.0,0,0,1900-11-11,29,1000,,,2021-02-19 09:23:23.940,1,0.0,1.0,1.0,0,0.0,,,1821,19788,3.0,92.0,406,341,2021-09-02,195.0
70713028344f515a384235d571dfff88,9,154,12.251435185185185,39.55555555555556,3.07116640946502,6,0.41048611111111105,1,0,1993-06-12,21,31,,,2020-05-04 13:40:19.824,1,0.0,1.0,1.0,0,0.0,,,1053,2520,24.0,1159.0,359,198,2020-09-17,136.0
708fb985a2edb7852d6165b06a9e4583,2,8,0.7890509259259261,4.5,0.39452546296296304,8,0.7890509259259261,1,0,1997-11-30,18,38,Toruń,Kujawsko-Pomorskie,2021-05-28 12:09:42.552,1,0.0,1.0,1.0,0,1.0,,,351,172,,,9,10,2021-09-09,104.0
70d7c251c9169ae3b93891640d86d422,482,125,135.20635416666667,5.987551867219917,1.964001940218226,3,0.028217592592592003,156,8,2000-01-17,18,29,Starkville,Mississippi,2019-09-08 19:00:18.331,1,0.0,0.0,0.0,0,1.0,Senior in Computer Engineering,Mississippi State University,2364,25986,524.0,8394.0,2902,2489,2021-10-29,782.0
71117a7cde6b852e2fa7c861f1be16a7,35,15,11.5828125,2.4,0.721436177248677,2,2.3148148148e-05,15,2,1994-07-11,21,67,Palmdale,California,2021-07-05 02:33:35.717,1,0.0,1.0,1.0,0,1.0,Environment Artist,Michigan State University,12603,11200,,,85,62,2021-08-31,57.0
7147b0515c907c5e0b5716ef2ec747bc,6,10,6.934664351851852,5.833333333333333,1.8498939043209872,8,1.9132523148148142,2,0,1982-10-29,27,40,Portland,Oregon,2021-05-22 08:37:50.049,1,0.0,1.0,1.0,0,1.0,Imaging Analysis Technician,Oregon State University,718,5188,,,35,26,2021-07-02,41.0
71998221b4edc9aa27c0fb02ade3c5a5,118,20,7.028726851851852,2.169491525423729,0.27656102871939703,1,0.0,39,35,1998-01-20,22,32,Carrboro,NC,2019-06-02 04:07:44.287,1,1.0,2.0,2.0,0,1.0,,,2684,20098,368.0,1510.0,268,305,2021-08-13,803.0
72983c8b1a776df2254aae4009f163c3,269,202,163.2577777777778,13.821561338289962,12.219309427922347,4,1.362199074074074,51,1,1997-09-22,18,25,,,2020-02-08 01:36:56.413,1,0.0,1.0,1.0,0,1.0,,University at Buffalo,24024,13626,276.0,8913.0,3718,3252,2020-09-27,232.0
72aa125efc3f67323a317b51befe5374,419,32,636.9437152777778,3.479713603818616,3.279371602360116,1,0.0,175,61,1990-03-12,22,28,,,2013-12-02 23:24:28.044,0,0.0,1.0,1.0,0,1.0,,,16143,38787,1219.0,8898.0,1292,1150,2021-09-16,2845.0
72bbe06cfd45e7607593a2b21038eccc,157,281,215.00608796296297,8.242038216560509,12.142753376385947,3,0.053125,52,5,1994-08-15,18,30,London,England,2018-09-13 18:44:49.774,1,0.0,1.0,1.0,0,0.0,,,26936,68463,249.0,4950.0,1294,1054,2020-02-01,506.0
72cbf27b287607be4db7f780b846f2c2,11,3,1.107523148148148,1.272727272727272,0.21693076599326602,1,0.0,7,1,1979-11-21,28,46,Elkhorn,Wisconsin,2019-06-11 02:10:08.643,1,0.0,1.0,1.0,0,0.0,Macgyver,,11578,28326,31.0,892.0,19,25,2021-07-03,753.0
72f35c8a85258f1852321dfb29b729ec,141,58,44.52628472222222,3.5531914893617023,2.152879153532964,2,0.00023148148148100002,55,13,1996-02-14,21,26,,,2015-07-21 15:00:11.152,0,0.0,1.0,1.0,0,0.0,Project Development Officer,,17675,143116,702.0,10953.0,503,490,2021-07-28,2199.0
7326d844ed769b1d987634d2a3ca18b9,917,102,1217.5487037037037,6.411123227917121,8.736718175713877,1,0.0,429,33,1993-11-19,18,29,,,2014-09-15 21:35:39.623,0,0.0,1.0,1.0,1,1.0,,Université Nice Sophia Antipolis,36215,66184,1500.0,44167.0,5872,5602,2019-12-26,1928.0
735f47cf6ca1c55946fe1602e5db2340,66,96,244.9051736111111,10.151515151515152,8.5620796506734,2,0.0010069444444440001,11,19,1998-11-23,18,44,Estrasburgo,Francia,2019-01-21 23:56:25.049,1,0.0,0.0,0.0,0,0.0,,Imperial College London,3304,19132,224.0,1905.0,674,546,2021-11-01,1015.0
73c2478a689ccd5f0228550f2a08ff73,19,71,15.613784722222222,10.157894736842104,1.316426656920078,1,0.0,9,1,1985-11-18,25,35,Newton,North Carolina,2019-12-31 03:11:05.264,1,0.0,1.0,1.0,0,1.0,,Asheville-Buncombe Technical Community College,4959,9780,17.0,707.0,193,180,2021-10-14,653.0
74058df41f27d9cb74cf9740b2ef7222,15,18,2.884201388888889,5.266666666666667,0.703846450617284,4,0.111701388888888,4,0,1986-04-03,25,40,Reading,United Kingdom,2021-06-14 13:39:14.100,1,0.0,1.0,1.0,1,1.0,IT,,659,16067,,,79,78,2021-08-16,63.0
74275841b2f5e3dd4eefd1de11f46486,118,115,222.81921296296295,3.364406779661017,3.823899285938479,1,0.0,69,2,1998-09-11,18,24,,,2020-02-27 03:52:34.037,1,0.0,1.0,1.0,0,1.0,Hardware Developer,,11808,58352,288.0,12937.0,406,346,2021-02-15,354.0
743b2c9b2dbc74cf3d68caf528ee8d4a,4,18,6.443981481481481,5.5,1.611056134259259,2,0.00024305555555500003,2,0,1996-01-24,22,25,Jilliby,New South Wales,2021-06-18 23:28:42.548,1,0.0,1.0,1.0,0,0.0,Civil Designer,University of New South Wales,142,4381,,,22,18,2021-08-29,72.0
749b180bd1f609da1d990df813aae102,291,111,12.370081018518519,6.419243986254296,0.198262815005727,1,0.0,37,133,2003-01-29,20,28,,,2021-08-30 10:17:55.824,1,1.0,2.0,2.0,0,0.0,,liceo classico govone,1346,6753,,,1872,2067,2021-09-21,22.0
74ac8893732af3cff81b43a6dbd5e1d6,15,10,16.83502314814815,2.533333333333333,1.832669753086419,1,0.0,7,1,1992-04-28,22,32,Vienna,Austria,2021-03-02 15:01:12.251,1,0.0,1.0,1.0,0,0.0,DevOps Engineer,,760,1114,17.0,179.0,38,21,2021-03-25,23.0
7514bff3d8cafee5b55420e6274ae7e4,38,193,85.63438657407407,19.5,4.107838693957114,3,0.08835648148148101,13,0,1994-09-15,22,26,,,2018-06-22 19:53:05.426,1,0.0,2.0,2.0,0,0.0,,,5856,48087,49.0,8441.0,741,762,2021-02-24,978.0
75611bae5d243a12e2d46e904fcaa483,118,65,129.09690972222222,6.652542372881355,2.024419825015693,1,0.0,21,44,1985-09-19,30,51,San Francisco,CA,2020-05-08 05:14:30.000,1,1.0,0.0,0.0,1,0.0,Producer,University of Illinois at Urbana-Champaign,972,102762,331.0,4043.0,809,1083,2021-03-11,307.0
756ff18d84bd387082c2438a539f0c86,1490,156,369.14377314814817,6.232214765100671,2.57740368661447,3,0.232118055555555,537,5,1997-09-01,18,1000,,,2018-02-28 18:10:05.996,1,0.0,1.0,1.0,0,0.0,,UWr,66026,24027,1740.0,6670.0,9721,8489,2021-09-07,1287.0
75a4334c1dc5493750a3479684bba6c0,167,64,11.088055555555556,3.634730538922155,0.585457834331337,1,0.0,18,76,2003-02-11,18,22,,,2021-03-07 16:01:57.603,1,1.0,2.0,2.0,0,1.0,Student,,537,26403,235.0,1204.0,630,865,2021-04-19,43.0
75fc16a59b2f777aa2c616dc3d58188e,73,179,6.950555555555556,13.506849315068493,0.499948471588026,7,0.06422453703703701,7,1,1998-07-27,18,21,Cherbourg-en-Cotentin,France,2018-06-24 19:26:38.102,1,0.0,1.0,1.0,1,1.0,,,9198,5582,141.0,3187.0,986,636,2020-07-07,744.0
764a01a654be346c8d38806d0f660044,33,81,9.307881944444444,14.787878787878787,1.518637766554432,4,0.121111111111111,5,0,1994-04-06,23,37,São Paulo,Brasil,2021-08-07 17:39:55.048,1,0.0,1.0,1.0,1,0.0,Machine Learning Engineer,UFSCar,5286,42700,,,487,426,2021-09-23,47.0
765836ae74a0111feac984af39d46070,247,96,35.2578125,5.299595141700405,2.381482371794871,2,0.000162037037037,116,5,1998-12-26,18,23,Våxtorp,Hallands län,2019-09-07 13:43:46.587,1,0.0,1.0,1.0,1,1.0,tillfälligt i produktion,,70812,66049,320.0,4954.0,1617,1390,2021-08-24,717.0
76626af9ffddca2af56b0b918fbb64a6,25,121,9.279097222222223,11.92,1.3451037037037041,6,0.004548611111111001,1,3,1998-12-28,18,22,,,2020-10-17 04:31:11.843,1,0.0,1.0,1.0,0,1.0,,University of Connecticut,1111,5687,56.0,483.0,298,235,2021-03-11,145.0
76c4f851b3eff5a12c405795981c86fd,107,24,24.18221064814815,3.560747663551402,0.9073540801315331,1,0.0,56,8,1997-08-11,18,22,,,2016-03-16 19:04:39.312,0,0.0,1.0,1.0,0,0.0,,,25303,33295,706.0,4312.0,382,324,2021-02-17,1799.0
771ff787187ee8e81613638378bc7952,6817,152,103.77084490740741,2.782308933548481,0.480207537053335,1,0.0,4807,57,1994-03-11,18,1000,,,2020-06-09 18:14:36.369,1,0.0,1.0,1.0,0,0.0,,Università commerciale Luigi Bocconi,101244,147,6829.0,7153.0,18967,16969,2020-09-30,113.0
7758c9e89c52141ab8704233ab7be33e,7,62,22.8965625,24.857142857142858,7.308354828042328,21,5.04681712962963,0,0,1995-12-21,23,28,,,2021-02-07 16:17:51.008,1,0.0,1.0,1.0,0,0.0,,,1035,5015,11.0,527.0,174,159,2021-03-23,44.0
77a5101ebe7404af04715cd81422b5d3,110,230,315.8455671296296,37.42727272727273,17.016404040404044,15,1.6147106481481481,17,1,1973-06-19,35,52,Berkeley,CA,2018-08-30 04:31:11.422,1,0.0,1.0,1.0,0,0.0,Professor,"Berkeley,\xa0Stanford",2386,20434,112.0,63693.0,4117,3851,2021-03-12,925.0
781c99875091d59d7411de2458a35220,176,610,77.91653935185185,22.181818181818183,2.702102141203704,4,0.064664351851851,27,12,1991-07-25,22,30,Kolín,Česká republika,2021-04-14 05:15:28.037,1,0.0,1.0,1.0,0,0.0,Software developer,,8657,45198,3.0,42.0,3912,2406,2021-09-21,160.0
7851406637ee3df328e4e803cb350dc2,56,103,6.038645833333334,9.160714285714286,0.9645748594576711,3,0.027083333333333,16,4,1993-04-08,18,1000,,,2021-05-09 14:32:53.105,1,0.0,1.0,1.0,1,1.0,Bas,,4307,6841,,,513,502,2021-07-25,77.0
785413bf1621c07bf78d57d446f5b92e,59,102,14.173287037037037,13.254237288135593,1.193750588512241,5,0.105590277777777,13,1,1994-05-21,21,32,,,2019-05-16 09:56:52.599,1,0.0,1.0,1.0,0,0.0,,,8787,28453,97.0,3544.0,823,849,2021-03-25,679.0
78bf35a24cf1c2a93c36ac25b9239bcf,9,10,2.074930555555555,3.444444444444444,0.439701646090534,2,9.2592592592e-05,2,2,1999-08-15,18,23,,,2021-02-14 00:51:33.038,1,0.0,1.0,1.0,0,0.0,,,2070,1279,97.0,498.0,31,23,2021-03-18,32.0
78d303f4c054f427ee81da797474f894,12,23,3.346689814814814,8.666666666666666,0.5721450617283951,3,0.5269328703703701,1,0,1981-06-08,25,38,San Francisco,California,2020-06-29 19:51:49.797,1,0.0,1.0,1.0,0,0.0,,,1994,9460,16.0,2207.0,106,58,2021-01-02,187.0
78f1520bc74353646e7feafee8dbe172,174,105,525.9347916666667,6.482758620689655,8.066141908790971,2,0.004976851851851,77,4,1994-09-12,26,31,Toronto,ON,2017-05-31 07:08:24.089,0,1.0,0.0,0.0,0,0.0,,Ryerson University,874,101645,274.0,2390.0,1179,1382,2020-12-13,1292.0
7901ffcca79f6c10ba7fc6efcdf01bd1,29,16,6.8885300925925925,3.241379310344827,1.113474616858237,2,0.000324074074074,11,1,1984-08-24,18,29,Munich,Germany,2021-08-31 19:34:20.454,1,0.0,1.0,1.0,0,0.0,,,1990,2665,,,94,69,2021-09-09,9.0
7921cd7e02c0ca9c32615ec7b25d9cac,8,32,15.247708333333334,7.75,2.063919270833333,6,0.131921296296296,2,1,1996-01-19,18,28,Jyväskylä,Finland,2016-06-09 17:37:52.573,0,0.0,1.0,1.0,0,0.0,Web Developer,,6525,35331,249.0,2471.0,62,80,2020-06-06,1458.0
79480eaad4771acec2332cbdb049a57c,637,76,450.9365162037037,6.135007849293563,3.036808680737251,3,0.0016550925925920001,91,42,1990-05-11,21,32,,,2020-05-18 14:26:21.720,1,0.0,1.0,1.0,0,0.0,Management consultant,Doctor of Pharmacy,16055,37397,803.0,5216.0,3999,2961,2021-10-19,519.0
79547be32a2b7613f28fa253def8b3f2,393,247,89.0097337962963,8.117048346055979,1.857719642352275,2,0.000208333333333,139,34,1995-09-22,21,30,Fullerton,CA,2020-02-09 07:33:26.683,1,0.0,1.0,1.0,0,0.0,Engineering,,23855,98393,889.0,5077.0,3242,2647,2021-09-17,586.0
79a2ab1efcc0b1b5fe6d842d842de7e4,326,96,170.87925925925927,9.184049079754601,5.439569877584639,3,0.5440856481481481,93,5,1991-10-05,18,1000,,,2019-12-24 08:20:37.307,1,0.0,1.0,1.0,0,0.0,,,12479,3879,419.0,4759.0,2998,2793,2020-11-12,324.0
79c23942848aa68a34f5e361da66ade5,112,293,52.18302083333333,7.9107142857142865,4.820110780423284,3,0.0871875,28,6,1991-01-26,24,29,,,2020-10-30 22:30:02.535,1,0.0,1.0,1.0,0,0.0,,,1753,42340,132.0,3079.0,886,720,2021-02-01,94.0
7a1583a90f15a019bda42d8ff51676f6,378,257,810.5929282407408,5.899470899470899,2.728743416862629,1,0.0,83,159,1996-07-23,18,30,,,2015-05-23 04:52:54.116,0,0.0,1.0,1.0,0,1.0,,,39002,42417,2243.0,9465.0,2086,2416,2020-12-13,2031.0
7a22fbd76f9e9231441be8db72366fe8,195,791,768.0708333333333,16.27179487179487,8.482170465337129,4,0.066550925925925,33,25,1993-12-21,18,32,Maringá,PR,2013-12-18 07:02:44.456,0,0.0,1.0,1.0,1,0.0,Designer Gráfico,UniCesumar,60597,58942,677.0,11525.0,3125,2858,2021-10-09,2852.0
7ae835c11c4907e9c87c7ba9b70dc4a4,417,164,401.12481481481484,5.486810551558753,3.001109945377032,3,0.024201388888888002,86,53,1997-04-24,22,32,,,2017-04-24 13:49:32.950,1,1.0,0.0,0.0,0,1.0,,,2157,41445,1427.0,9075.0,2290,2973,2019-08-12,840.0
7b486995c17837e5a78c2a361898cc63,4,1,0.0,1.0,0.0,1,0.0,4,0,1997-09-30,18,33,London,United Kingdom,2021-06-08 20:29:13.818,1,0.0,1.0,1.0,1,1.0,Teacher and Musician,Middlesex University,446,1983,,,4,0,2021-08-16,69.0
7b4d4fca56235f5d2ab33eca37dd983c,3,14,2.7270254629629633,7.0,1.070949074074074,4,0.47202546296296205,0,0,2002-12-13,18,28,,,2021-10-04 14:12:01.000,1,0.0,1.0,1.0,0,0.0,,,1027,474,,,21,24,2021-10-16,12.0
7bbf9072ff1e977d146f64ea52e722c2,202,17,119.9147800925926,2.603960396039604,0.8367408094976161,1,0.0,79,24,1989-09-05,18,28,,,2018-12-20 08:46:55.494,1,0.0,1.0,1.0,0,1.0,,,16046,18417,460.0,1985.0,541,559,2021-08-26,980.0
7bc591f7af5995931c8fdce56df6cbae,378,47,153.06201388888888,3.42063492063492,8.034738389182833,2,0.06479166666666601,136,12,2002-07-12,18,28,Lisle,IL,2020-07-12 14:21:39.125,1,0.0,1.0,1.0,1,0.0,Lifeguard,University of Illinois at Urbana-Champaign,22990,22799,442.0,12873.0,1364,975,2021-07-01,354.0
7c135f11a272156b4c3bc01427388f3d,1068,420,342.2798148148148,9.124531835205993,7.789123296400334,3,0.014965277777777002,385,21,1994-05-19,26,40,Glen Mills,PA,2019-05-21 03:47:25.219,1,1.0,0.0,0.0,1,1.0,Sales,Delaware County Community College,7553,24651,2996.0,12849.0,9745,10780,2020-10-27,525.0
7c20677e7046d3953bcd2f7bbc2e8ee5,54,16,119.84709490740741,2.592592592592592,4.079773448216735,2,5.787037037e-05,14,12,1998-11-08,20,25,,,2016-11-18 22:55:30.269,0,0.0,1.0,1.0,0,1.0,,Villanova University,19803,81852,662.0,5053.0,143,173,2021-05-26,1650.0
7c2fb98fbd2d3e8463c49d10fc160034,23,57,55.906215277777775,8.652173913043478,3.825190217391305,3,0.088715277777777,9,1,1997-09-09,18,1000,,,2021-04-11 00:03:14.847,1,0.0,1.0,1.0,0,0.0,Electromancer,,5035,1882,3.0,39.0,199,234,2021-07-20,100.0
7c3d07e6212c7813e6eba01609815b68,535,167,292.1504861111111,6.54018691588785,3.497255473347178,2,0.004594907407407,208,22,1988-10-12,18,1000,,,2015-03-21 01:24:42.206,0,0.0,1.0,1.0,0,0.0,,Springfield College,71438,12650,1084.0,13522.0,2951,2280,2021-04-14,2216.0
7c82a9424b075c5cae4a48486eda0e77,59,96,33.054409722222225,6.830508474576271,1.249523108913998,3,0.072129629629629,21,1,1991-08-10,27,34,,,2019-10-05 07:15:57.903,1,0.0,1.0,1.0,1,0.0,,,6168,167024,99.0,18657.0,18145,18055,2021-08-22,687.0
7c9430d4bab179ae11c228be13848e2d,87,71,121.11712962962963,9.32183908045977,6.096640458705836,4,1.211493055555555,18,0,1996-05-19,21,29,Vienna,Austria,2021-01-29 14:44:06.748,1,0.0,1.0,1.0,1,1.0,,,6353,30640,86.0,2405.0,816,549,2021-08-30,213.0
7ca67bd425000db20d152142cef4a2e9,37,282,40.135162037037034,13.432432432432432,2.976281594094094,3,0.36605324074074,16,0,2000-05-06,19,24,Dublin,Ireland,2021-02-17 03:07:15.108,1,0.0,1.0,1.0,1,1.0,,DCU,5163,18111,19.0,1421.0,532,499,2021-09-03,198.0
7ca757d0371542b0d4034ed179f380c4,84,72,36.30603009259259,7.511904761904762,1.3079163910934741,1,0.0,7,39,1996-08-23,24,34,Sydney,NSW,2020-10-25 12:55:11.011,1,1.0,0.0,0.0,1,1.0,Speech pathologist,The University of Sydney,237,10613,61.0,459.0,633,782,2021-08-31,310.0
7d0bbc373433dd7c6a502abffb811fe1,11,28,5.923831018518518,3.545454545454545,1.019022516835016,1,0.0,5,3,1990-02-01,26,32,Zürich,Zürich,2021-03-26 13:31:21.014,1,0.0,1.0,1.0,0,0.0,Commodity trading,,6729,67193,5.0,236.0,39,41,2021-09-09,167.0
7d6aaf9e24bfa3a0579def2508062faf,5,7,1.314085648148148,2.4,0.340157407407407,1,0.0,3,0,1993-09-14,23,30,,,2020-03-24 20:50:50.539,1,0.0,1.0,1.0,0,0.0,,,265,23658,27.0,3298.0,25,19,2021-01-15,297.0
7d729999389ad88a507431af3b718918,672,1077,2241.9826851851853,35.04613095238095,22.34424024470896,5,0.075219907407407,142,21,1980-10-31,18,41,Windsor,VIC,2013-09-02 09:59:13.336,0,0.0,1.0,1.0,1,1.0,Executive Director,University of Melbourne,32316,145105,760.0,10614.0,11887,7459,2021-08-30,2919.0
7d791e31f18a4887936a450aa24a76da,59,89,190.27729166666666,7.169491525423729,6.277733443188948,1,0.0,28,4,1986-12-03,24,38,Helsinki,Finland,2020-06-13 15:57:41.173,1,0.0,1.0,1.0,0,0.0,,,3417,99458,99.0,6803.0,471,459,2021-09-07,451.0
7e29bf29d8ef02ecd97bdc5cf250b2a5,419,230,77.17123842592592,7.863961813842482,1.731676804340138,2,0.014305555555555,75,101,2001-07-25,18,22,Santa Clara,CA,2019-10-19 08:43:51.084,1,1.0,0.0,0.0,0,1.0,Barista,De Anza College,1837,95062,965.0,7693.0,3295,3748,2020-05-03,197.0
7e5a3ee9839ea9b255143046bb62bf1d,586,2018,787.1253819444445,29.72013651877133,9.569386198805459,4,0.020069444444444,108,3,1998-12-03,18,30,,,2018-01-03 03:49:21.354,1,0.0,1.0,1.0,0,0.0,,,36659,15618,960.0,6506.0,17453,14264,2020-10-28,1029.0
7e802ffc679ac9b03a337c85eb68a346,831,329,768.998912037037,13.132370637785801,8.744688920644474,4,0.049421296296296005,204,50,1995-04-21,20,42,,,2018-04-14 12:19:34.925,1,0.0,1.0,1.0,1,1.0,Digital nomad,,41845,39020,1341.0,27286.0,10943,9089,2021-08-26,1230.0
7f1f34b58bd31e248f37c68770a33136,1424,628,1721.644236111111,6.5463483146067425,7.752860844517264,2,0.00034722222222200003,352,30,1993-08-27,18,1000,San Francisco,CA,2013-05-20 06:52:29.863,0,0.0,1.0,1.0,0,0.0,Software Engineering Manager,,139668,1838,1755.0,19895.0,7682,5493,2021-03-10,2851.0
7f54746815f8ad46be4f83d4ef673c31,306,232,233.13842592592593,9.254901960784315,3.085443975429676,3,0.123946759259259,94,0,1999-07-01,18,24,,,2018-01-29 08:45:23.359,0,0.0,1.0,1.0,1,1.0,,,18970,10751,659.0,6646.0,2841,2463,2021-09-08,1318.0
7fc00d576ce2284d0645bd9a05923b04,5,28,17.122719907407408,7.4,3.709828703703704,2,0.17653935185185102,2,0,2000-02-21,18,22,,,2016-07-01 16:51:01.059,1,0.0,1.0,1.0,0,1.0,,XXXX of XXXX,1884,12078,14.0,3229.0,37,28,2020-09-29,1551.0
